Ranking,Team Name,Hyperlink,Wins,Losses,Ties,Winning Percentage,Season
260,Lafayette (Patriot),https://stats.ncaa.org/team/342.0/12973,16,34,1,0.324,2017-18
261,Youngstown St. (Horizon),https://stats.ncaa.org/team/817.0/12973,18,38,0,0.321,2017-18
262,SFA (Southland),https://stats.ncaa.org/team/676.0/12973,17,36,0,0.321,2017-18
263,Oakland (Horizon),https://stats.ncaa.org/team/514.0/12973,15,32,0,0.319,2017-18
264,Longwood (Big South),https://stats.ncaa.org/team/363.0/12973,17,38,0,0.309,2017-18
265,Penn St. (Big Ten),https://stats.ncaa.org/team/539.0/12973,15,34,0,0.306,2017-18
266,Omaha (Summit League),https://stats.ncaa.org/team/464.0/12973,15,35,0,0.300,2017-18
267,Brown (Ivy League),https://stats.ncaa.org/team/80.0/12973,11,26,0,0.297,2017-18
268,Utah (Pac-12),https://stats.ncaa.org/team/732.0/12973,16,39,0,0.291,2017-18
269,Old Dominion (CUSA),https://stats.ncaa.org/team/523.0/12973,15,37,0,0.288,2017-18
269,SIUE (OVC),https://stats.ncaa.org/team/660.0/12973,15,37,0,0.288,2017-18
269,Utah Valley (WAC),https://stats.ncaa.org/team/30024.0/12973,15,37,0,0.288,2017-18
272,Presbyterian (Big South),https://stats.ncaa.org/team/1320.0/12973,15,39,0,0.278,2017-18
272,William & Mary (CAA),https://stats.ncaa.org/team/786.0/12973,15,39,0,0.278,2017-18
274,Princeton (Ivy League),https://stats.ncaa.org/team/554.0/12973,10,27,0,0.270,2017-18
275,Northern Ky. (Horizon),https://stats.ncaa.org/team/505.0/12973,14,39,0,0.264,2017-18
276,Prairie View (SWAC),https://stats.ncaa.org/team/553.0/12973,14,40,0,0.259,2017-18
277,Rider (MAAC),https://stats.ncaa.org/team/576.0/12973,12,35,0,0.255,2017-18
278,UNC Asheville (Big South),https://stats.ncaa.org/team/456.0/12973,13,38,0,0.255,2017-18
279,La Salle (Atlantic 10),https://stats.ncaa.org/team/340.0/12973,14,41,0,0.255,2017-18
280,Alcorn (SWAC),https://stats.ncaa.org/team/17.0/12973,13,39,0,0.250,2017-18
281,Alabama A&M (SWAC),https://stats.ncaa.org/team/6.0/12973,12,37,0,0.245,2017-18
282,Chicago St. (WAC),https://stats.ncaa.org/team/136.0/12973,13,41,0,0.241,2017-18
283,Mississippi Val. (SWAC),https://stats.ncaa.org/team/432.0/12973,11,35,0,0.239,2017-18
284,Towson (CAA),https://stats.ncaa.org/team/711.0/12973,13,42,0,0.236,2017-18
285,Evansville (MVC),https://stats.ncaa.org/team/219.0/12973,12,39,0,0.235,2017-18
286,St. Bonaventure (Atlantic 10),https://stats.ncaa.org/team/596.0/12973,10,33,0,0.233,2017-18
287,Purdue Fort Wayne (Summit League),https://stats.ncaa.org/team/308.0/12973,11,37,0,0.229,2017-18
288,UMES (MEAC),https://stats.ncaa.org/team/393.0/12973,12,41,0,0.226,2017-18
289,Bowling Green (MAC),https://stats.ncaa.org/team/71.0/12973,11,39,0,0.220,2017-18
290,UT Martin (OVC),https://stats.ncaa.org/team/695.0/12973,11,40,0,0.216,2017-18
291,Southern U. (SWAC),https://stats.ncaa.org/team/665.0/12973,9,33,0,0.214,2017-18
292,FDU (NEC),https://stats.ncaa.org/team/222.0/12973,10,37,0,0.213,2017-18
293,Delaware St. (MEAC),https://stats.ncaa.org/team/178.0/12973,9,35,0,0.205,2017-18
294,Western Caro. (SoCon),https://stats.ncaa.org/team/769.0/12973,11,47,0,0.190,2017-18
295,Villanova (Big East),https://stats.ncaa.org/team/739.0/12973,9,39,0,0.188,2017-18
296,Savannah St. (MEAC),https://stats.ncaa.org/team/632.0/12973,7,34,0,0.171,2017-18
297,Saint Peter's (MAAC),https://stats.ncaa.org/team/617.0/12973,2,42,0,0.045,2017-18
1,Vanderbilt (SEC),https://stats.ncaa.org/team/736.0/14781,59,12,0,0.831,2018-19
2,UCLA (Pac-12),https://stats.ncaa.org/team/110.0/14781,52,11,0,0.825,2018-19
3,UC Santa Barbara (Big West),https://stats.ncaa.org/team/104.0/14781,45,11,0,0.804,2018-19
4,Mississippi St. (SEC),https://stats.ncaa.org/team/430.0/14781,52,15,0,0.776,2018-19
5,Central Mich. (MAC),https://stats.ncaa.org/team/129.0/14781,47,14,0,0.770,2018-19
6,Stanford (Pac-12),https://stats.ncaa.org/team/674.0/14781,45,14,0,0.763,2018-19
7,Creighton (Big East),https://stats.ncaa.org/team/169.0/14781,41,13,0,0.759,2018-19
8,Louisville (ACC),https://stats.ncaa.org/team/367.0/14781,51,18,0,0.739,2018-19
9,Georgia (SEC),https://stats.ncaa.org/team/257.0/14781,46,17,0,0.730,2018-19
10,East Carolina (AAC),https://stats.ncaa.org/team/196.0/14781,47,18,0,0.723,2018-19
11,Wright St. (Horizon),https://stats.ncaa.org/team/810.0/14781,42,17,0,0.712,2018-19
12,Fresno St. (Mountain West),https://stats.ncaa.org/team/96.0/14781,40,16,1,0.711,2018-19
13,North Carolina (ACC),https://stats.ncaa.org/team/457.0/14781,46,19,0,0.708,2018-19
14,Indiana St. (MVC),https://stats.ncaa.org/team/305.0/14781,43,18,0,0.705,2018-19
15,Arkansas (SEC),https://stats.ncaa.org/team/31.0/14781,46,20,0,0.697,2018-19
15,Texas Tech (Big 12),https://stats.ncaa.org/team/700.0/14781,46,20,0,0.697,2018-19
17,Navy (Patriot),https://stats.ncaa.org/team/726.0/14781,39,17,0,0.696,2018-19
18,Michigan (Big Ten),https://stats.ncaa.org/team/418.0/14781,50,22,0,0.694,2018-19
19,Georgia Tech (ACC),https://stats.ncaa.org/team/255.0/14781,43,19,0,0.694,2018-19
20,New Mexico St. (WAC),https://stats.ncaa.org/team/472.0/14781,38,17,0,0.691,2018-19
21,NC State (ACC),https://stats.ncaa.org/team/490.0/14781,42,19,0,0.689,2018-19
22,UC Irvine (Big West),https://stats.ncaa.org/team/109.0/14781,37,17,0,0.685,2018-19
23,Samford (SoCon),https://stats.ncaa.org/team/625.0/14781,41,19,0,0.683,2018-19
24,DBU (MVC),https://stats.ncaa.org/team/1045.0/14781,43,20,0,0.683,2018-19
25,BYU (WCC),https://stats.ncaa.org/team/77.0/14781,36,17,0,0.679,2018-19
26,VCU (Atlantic 10),https://stats.ncaa.org/team/740.0/14781,39,19,0,0.672,2018-19
27,Miami (FL) (ACC),https://stats.ncaa.org/team/415.0/14781,41,20,0,0.672,2018-19
28,Liberty (ASUN),https://stats.ncaa.org/team/355.0/14781,43,21,0,0.672,2018-19
29,Arizona St. (Pac-12),https://stats.ncaa.org/team/28.0/14781,38,19,0,0.667,2018-19
29,Ball St. (MAC),https://stats.ncaa.org/team/47.0/14781,38,19,0,0.667,2018-19
29,Bryant (NEC),https://stats.ncaa.org/team/81.0/14781,40,20,0,0.667,2018-19
32,Fla. Atlantic (CUSA),https://stats.ncaa.org/team/229.0/14781,41,21,0,0.661,2018-19
33,Miami (OH) (MAC),https://stats.ncaa.org/team/414.0/14781,37,19,0,0.661,2018-19
34,Morehead St. (OVC),https://stats.ncaa.org/team/444.0/14781,40,21,0,0.656,2018-19
34,Oklahoma St. (Big 12),https://stats.ncaa.org/team/521.0/14781,40,21,0,0.656,2018-19
34,Southern Miss. (CUSA),https://stats.ncaa.org/team/664.0/14781,40,21,0,0.656,2018-19
34,Tennessee (SEC),https://stats.ncaa.org/team/694.0/14781,40,21,0,0.656,2018-19
38,Baylor (Big 12),https://stats.ncaa.org/team/51.0/14781,35,19,0,0.648,2018-19
39,Florida St. (ACC),https://stats.ncaa.org/team/234.0/14781,42,23,0,0.646,2018-19
40,Texas St. (Sun Belt),https://stats.ncaa.org/team/670.0/14781,36,20,0,0.643,2018-19
41,Oregon St. (Pac-12),https://stats.ncaa.org/team/528.0/14781,36,20,1,0.640,2018-19
42,Campbell (Big South),https://stats.ncaa.org/team/115.0/14781,37,21,0,0.638,2018-19
43,West Virginia (Big 12),https://stats.ncaa.org/team/768.0/14781,38,22,0,0.633,2018-19
44,Col. of Charleston (CAA),https://stats.ncaa.org/team/1014.0/14781,36,21,0,0.632,2018-19
44,Illinois (Big Ten),https://stats.ncaa.org/team/301.0/14781,36,21,0,0.632,2018-19
46,UNC Greensboro (SoCon),https://stats.ncaa.org/team/459.0/14781,34,20,0,0.630,2018-19
47,Jacksonville St. (OVC),https://stats.ncaa.org/team/315.0/14781,39,23,0,0.629,2018-19
48,Harvard (Ivy League),https://stats.ncaa.org/team/275.0/14781,27,16,0,0.628,2018-19
49,UIW (Southland),https://stats.ncaa.org/team/2743.0/14781,37,22,0,0.627,2018-19
50,Texas A&M (SEC),https://stats.ncaa.org/team/697.0/14781,39,23,1,0.627,2018-19
51,Old Dominion (CUSA),https://stats.ncaa.org/team/523.0/14781,35,21,0,0.625,2018-19
52,Milwaukee (Horizon),https://stats.ncaa.org/team/797.0/14781,35,21,1,0.623,2018-19
53,UCF (AAC),https://stats.ncaa.org/team/128.0/14781,36,22,0,0.621,2018-19
54,Bradley (MVC),https://stats.ncaa.org/team/72.0/14781,31,19,0,0.620,2018-19
55,ETSU (SoCon),https://stats.ncaa.org/team/198.0/14781,34,21,0,0.618,2018-19
55,FGCU (ASUN),https://stats.ncaa.org/team/28755.0/14781,34,21,0,0.618,2018-19
55,UTRGV (WAC),https://stats.ncaa.org/team/536.0/14781,34,21,0,0.618,2018-19
58,Indiana (Big Ten),https://stats.ncaa.org/team/306.0/14781,37,23,0,0.617,2018-19
59,California (Pac-12),https://stats.ncaa.org/team/107.0/14781,32,20,0,0.615,2018-19
59,Sacramento St. (WAC),https://stats.ncaa.org/team/102.0/14781,40,25,0,0.615,2018-19
59,UConn (AAC),https://stats.ncaa.org/team/164.0/14781,40,25,0,0.615,2018-19
62,Saint Mary's (CA) (WCC),https://stats.ncaa.org/team/610.0/14781,35,22,0,0.614,2018-19
63,Fordham (Atlantic 10),https://stats.ncaa.org/team/236.0/14781,38,24,0,0.613,2018-19
64,LSU (SEC),https://stats.ncaa.org/team/365.0/14781,40,26,0,0.606,2018-19
65,Missouri (SEC),https://stats.ncaa.org/team/434.0/14781,34,22,1,0.605,2018-19
66,San Diego (WCC),https://stats.ncaa.org/team/627.0/14781,32,21,0,0.604,2018-19
67,Ole Miss (SEC),https://stats.ncaa.org/team/433.0/14781,41,27,0,0.603,2018-19
68,Grand Canyon (WAC),https://stats.ncaa.org/team/1104.0/14781,36,24,0,0.600,2018-19
68,William & Mary (CAA),https://stats.ncaa.org/team/786.0/14781,33,22,0,0.600,2018-19
70,Winthrop (Big South),https://stats.ncaa.org/team/792.0/14781,34,23,0,0.596,2018-19
71,Ga. Southern (Sun Belt),https://stats.ncaa.org/team/253.0/14781,35,24,0,0.593,2018-19
72,Wofford (SoCon),https://stats.ncaa.org/team/2915.0/14781,36,25,0,0.590,2018-19
73,Oklahoma (Big 12),https://stats.ncaa.org/team/522.0/14781,33,23,0,0.589,2018-19
74,Louisiana Tech (CUSA),https://stats.ncaa.org/team/366.0/14781,34,24,0,0.586,2018-19
75,Fairfield (MAAC),https://stats.ncaa.org/team/220.0/14781,35,25,0,0.583,2018-19
76,Illinois St. (MVC),https://stats.ncaa.org/team/299.0/14781,36,26,0,0.581,2018-19
77,Coastal Carolina (Sun Belt),https://stats.ncaa.org/team/149.0/14781,36,26,1,0.579,2018-19
78,Elon (CAA),https://stats.ncaa.org/team/1068.0/14781,33,24,0,0.579,2018-19
79,LMU (CA) (WCC),https://stats.ncaa.org/team/370.0/14781,34,25,0,0.576,2018-19
80,Auburn (SEC),https://stats.ncaa.org/team/37.0/14781,38,28,0,0.576,2018-19
81,Central Conn. St. (NEC),https://stats.ncaa.org/team/127.0/14781,31,23,0,0.574,2018-19
81,St. John's (NY) (Big East),https://stats.ncaa.org/team/603.0/14781,31,23,0,0.574,2018-19
81,Stony Brook (America East),https://stats.ncaa.org/team/683.0/14781,31,23,0,0.574,2018-19
84,Army West Point (Patriot),https://stats.ncaa.org/team/725.0/14781,35,26,0,0.574,2018-19
84,Clemson (ACC),https://stats.ncaa.org/team/147.0/14781,35,26,0,0.574,2018-19
84,McNeese (Southland),https://stats.ncaa.org/team/402.0/14781,35,26,0,0.574,2018-19
87,Arizona (Pac-12),https://stats.ncaa.org/team/29.0/14781,32,24,0,0.571,2018-19
87,Houston (AAC),https://stats.ncaa.org/team/288.0/14781,32,24,0,0.571,2018-19
87,Nebraska (Big Ten),https://stats.ncaa.org/team/463.0/14781,32,24,0,0.571,2018-19
87,Ohio St. (Big Ten),https://stats.ncaa.org/team/518.0/14781,36,27,0,0.571,2018-19
87,Southern U. (SWAC),https://stats.ncaa.org/team/665.0/14781,32,24,0,0.571,2018-19
87,Virginia (ACC),https://stats.ncaa.org/team/746.0/14781,32,24,0,0.571,2018-19
93,Davidson (Atlantic 10),https://stats.ncaa.org/team/173.0/14781,29,22,0,0.569,2018-19
94,Florida (SEC),https://stats.ncaa.org/team/235.0/14781,34,26,0,0.567,2018-19
95,Duke (ACC),https://stats.ncaa.org/team/193.0/14781,35,27,0,0.565,2018-19
96,Gonzaga (WCC),https://stats.ncaa.org/team/260.0/14781,31,24,0,0.564,2018-19
96,Iowa (Big Ten),https://stats.ncaa.org/team/312.0/14781,31,24,0,0.564,2018-19
96,Jackson St. (SWAC),https://stats.ncaa.org/team/314.0/14781,31,24,0,0.564,2018-19
99,Omaha (Summit League),https://stats.ncaa.org/team/464.0/14781,31,24,1,0.562,2018-19
100,Austin Peay (OVC),https://stats.ncaa.org/team/43.0/14781,32,25,0,0.561,2018-19
100,North Florida (ASUN),https://stats.ncaa.org/team/2711.0/14781,32,25,0,0.561,2018-19
100,San Diego St. (Mountain West),https://stats.ncaa.org/team/626.0/14781,32,25,0,0.561,2018-19
103,Penn (Ivy League),https://stats.ncaa.org/team/540.0/14781,23,18,0,0.561,2018-19
104,South Dakota St. (Summit League),https://stats.ncaa.org/team/649.0/14781,28,22,0,0.560,2018-19
105,UIC (Horizon),https://stats.ncaa.org/team/302.0/14781,29,23,0,0.558,2018-19
106,George Washington (Atlantic 10),https://stats.ncaa.org/team/249.0/14781,30,24,0,0.556,2018-19
106,Kent St. (MAC),https://stats.ncaa.org/team/331.0/14781,30,24,0,0.556,2018-19
108,Sam Houston (Southland),https://stats.ncaa.org/team/624.0/14781,31,25,0,0.554,2018-19
109,Kansas (Big 12),https://stats.ncaa.org/team/328.0/14781,32,26,0,0.552,2018-19
109,Tulane (AAC),https://stats.ncaa.org/team/718.0/14781,32,26,0,0.552,2018-19
109,UT Arlington (Sun Belt),https://stats.ncaa.org/team/702.0/14781,32,26,0,0.552,2018-19
112,Dayton (Atlantic 10),https://stats.ncaa.org/team/175.0/14781,32,26,1,0.551,2018-19
113,Southeastern La. (Southland),https://stats.ncaa.org/team/655.0/14781,33,27,0,0.550,2018-19
114,UAlbany (America East),https://stats.ncaa.org/team/14.0/14781,28,23,0,0.549,2018-19
115,TCU (Big 12),https://stats.ncaa.org/team/698.0/14781,34,28,0,0.548,2018-19
116,N.C. A&T (MEAC),https://stats.ncaa.org/team/488.0/14781,29,24,0,0.547,2018-19
117,Mercer (SoCon),https://stats.ncaa.org/team/406.0/14781,35,29,0,0.547,2018-19
118,Lipscomb (ASUN),https://stats.ncaa.org/team/28600.0/14781,30,25,0,0.545,2018-19
118,Northwestern St. (Southland),https://stats.ncaa.org/team/508.0/14781,30,25,0,0.545,2018-19
120,A&M-Corpus Christi (Southland),https://stats.ncaa.org/team/26172.0/14781,31,26,0,0.544,2018-19
120,James Madison (CAA),https://stats.ncaa.org/team/317.0/14781,31,26,0,0.544,2018-19
120,Wake Forest (ACC),https://stats.ncaa.org/team/749.0/14781,31,26,0,0.544,2018-19
123,Central Ark. (Southland),https://stats.ncaa.org/team/1004.0/14781,32,27,0,0.542,2018-19
123,Eastern Ky. (OVC),https://stats.ncaa.org/team/202.0/14781,32,27,0,0.542,2018-19
123,Jacksonville (ASUN),https://stats.ncaa.org/team/316.0/14781,32,27,0,0.542,2018-19
126,Washington (Pac-12),https://stats.ncaa.org/team/756.0/14781,28,24,0,0.538,2018-19
127,Alabama (SEC),https://stats.ncaa.org/team/8.0/14781,30,26,0,0.536,2018-19
127,Nevada (Mountain West),https://stats.ncaa.org/team/466.0/14781,30,26,0,0.536,2018-19
127,San Francisco (WCC),https://stats.ncaa.org/team/629.0/14781,30,26,0,0.536,2018-19
127,South Alabama (Sun Belt),https://stats.ncaa.org/team/646.0/14781,30,26,0,0.536,2018-19
131,Boston College (ACC),https://stats.ncaa.org/team/67.0/14781,31,27,0,0.534,2018-19
132,Richmond (Atlantic 10),https://stats.ncaa.org/team/575.0/14781,28,25,1,0.528,2018-19
133,Oral Roberts (Summit League),https://stats.ncaa.org/team/527.0/14781,29,26,0,0.527,2018-19
134,Radford (Big South),https://stats.ncaa.org/team/563.0/14781,30,27,0,0.526,2018-19
135,Binghamton (America East),https://stats.ncaa.org/team/62.0/14781,26,24,0,0.520,2018-19
136,Grambling (SWAC),https://stats.ncaa.org/team/261.0/14781,27,25,0,0.519,2018-19
137,Alabama St. (SWAC),https://stats.ncaa.org/team/7.0/14781,28,26,0,0.519,2018-19
138,Minnesota (Big Ten),https://stats.ncaa.org/team/428.0/14781,29,27,0,0.518,2018-19
138,New Orleans (Southland),https://stats.ncaa.org/team/474.0/14781,29,27,0,0.518,2018-19
140,Troy (Sun Belt),https://stats.ncaa.org/team/716.0/14781,31,29,0,0.517,2018-19
141,Cal St. Fullerton (Big West),https://stats.ncaa.org/team/97.0/14781,27,26,0,0.509,2018-19
141,Marist (MAAC),https://stats.ncaa.org/team/386.0/14781,27,26,0,0.509,2018-19
143,Little Rock (Sun Belt),https://stats.ncaa.org/team/32.0/14781,29,28,0,0.509,2018-19
143,Marshall (CUSA),https://stats.ncaa.org/team/388.0/14781,29,28,0,0.509,2018-19
145,Presbyterian (Big South),https://stats.ncaa.org/team/1320.0/14781,30,29,0,0.508,2018-19
145,Quinnipiac (MAAC),https://stats.ncaa.org/team/562.0/14781,30,29,0,0.508,2018-19
147,UNCW (CAA),https://stats.ncaa.org/team/460.0/14781,32,31,0,0.508,2018-19
148,Abilene Christian (Southland),https://stats.ncaa.org/team/2.0/14781,26,26,0,0.500,2018-19
148,Air Force (Mountain West),https://stats.ncaa.org/team/721.0/14781,26,26,0,0.500,2018-19
148,Butler (Big East),https://stats.ncaa.org/team/87.0/14781,26,26,0,0.500,2018-19
148,Cal Poly (Big West),https://stats.ncaa.org/team/90.0/14781,28,28,0,0.500,2018-19
148,Cincinnati (AAC),https://stats.ncaa.org/team/140.0/14781,31,31,0,0.500,2018-19
148,Coppin St. (MEAC),https://stats.ncaa.org/team/165.0/14781,24,24,0,0.500,2018-19
148,High Point (Big South),https://stats.ncaa.org/team/19651.0/14781,27,27,0,0.500,2018-19
148,Maryland (Big Ten),https://stats.ncaa.org/team/392.0/14781,29,29,0,0.500,2018-19
148,South Carolina (SEC),https://stats.ncaa.org/team/648.0/14781,28,28,0,0.500,2018-19
148,Texas (Big 12),https://stats.ncaa.org/team/703.0/14781,27,27,0,0.500,2018-19
148,UNLV (Mountain West),https://stats.ncaa.org/team/465.0/14781,29,29,0,0.500,2018-19
159,Northeastern (CAA),https://stats.ncaa.org/team/500.0/14781,28,29,0,0.491,2018-19
160,Memphis (AAC),https://stats.ncaa.org/team/404.0/14781,27,28,0,0.491,2018-19
160,Nicholls (Southland),https://stats.ncaa.org/team/483.0/14781,27,28,0,0.491,2018-19
162,South Fla. (AAC),https://stats.ncaa.org/team/651.0/14781,26,27,0,0.491,2018-19
162,Virginia Tech (ACC),https://stats.ncaa.org/team/742.0/14781,26,27,0,0.491,2018-19
164,Gardner-Webb (Big South),https://stats.ncaa.org/team/1092.0/14781,25,26,0,0.490,2018-19
165,Pepperdine (WCC),https://stats.ncaa.org/team/541.0/14781,24,25,0,0.490,2018-19
166,UTSA (CUSA),https://stats.ncaa.org/team/706.0/14781,28,30,0,0.483,2018-19
167,Monmouth (MAAC),https://stats.ncaa.org/team/439.0/14781,27,29,1,0.482,2018-19
168,Kennesaw St. (ASUN),https://stats.ncaa.org/team/1157.0/14781,27,29,0,0.482,2018-19
168,Oregon (Pac-12),https://stats.ncaa.org/team/529.0/14781,27,29,0,0.482,2018-19
168,UAB (CUSA),https://stats.ncaa.org/team/9.0/14781,27,29,0,0.482,2018-19
171,Portland (WCC),https://stats.ncaa.org/team/551.0/14781,25,27,0,0.481,2018-19
172,Norfolk St. (MEAC),https://stats.ncaa.org/team/485.0/14781,24,26,0,0.480,2018-19
173,Louisiana (Sun Belt),https://stats.ncaa.org/team/671.0/14781,28,31,0,0.475,2018-19
174,Belmont (OVC),https://stats.ncaa.org/team/14927.0/14781,27,30,0,0.474,2018-19
175,Western Ky. (CUSA),https://stats.ncaa.org/team/772.0/14781,26,29,1,0.473,2018-19
176,Arkansas St. (Sun Belt),https://stats.ncaa.org/team/30.0/14781,26,29,0,0.473,2018-19
176,Kentucky (SEC),https://stats.ncaa.org/team/334.0/14781,26,29,0,0.473,2018-19
176,Southern Ill. (MVC),https://stats.ncaa.org/team/659.0/14781,26,29,0,0.473,2018-19
179,Seton Hall (Big East),https://stats.ncaa.org/team/635.0/14781,25,28,0,0.472,2018-19
180,Northwestern (Big Ten),https://stats.ncaa.org/team/509.0/14781,24,27,0,0.471,2018-19
181,Pacific (WCC),https://stats.ncaa.org/team/534.0/14781,23,26,0,0.469,2018-19
182,Wichita St. (AAC),https://stats.ncaa.org/team/782.0/14781,28,32,0,0.467,2018-19
183,ULM (Sun Belt),https://stats.ncaa.org/team/498.0/14781,27,31,0,0.466,2018-19
183,Xavier (Big East),https://stats.ncaa.org/team/812.0/14781,27,31,0,0.466,2018-19
185,Eastern Ill. (OVC),https://stats.ncaa.org/team/201.0/14781,26,30,0,0.464,2018-19
186,Southern California (Pac-12),https://stats.ncaa.org/team/657.0/14781,25,29,1,0.464,2018-19
187,Stetson (ASUN),https://stats.ncaa.org/team/678.0/14781,27,32,0,0.458,2018-19
188,Furman (SoCon),https://stats.ncaa.org/team/244.0/14781,26,31,0,0.456,2018-19
189,Saint Louis (Atlantic 10),https://stats.ncaa.org/team/609.0/14781,25,30,0,0.455,2018-19
190,Canisius (MAAC),https://stats.ncaa.org/team/116.0/14781,24,29,0,0.453,2018-19
190,Evansville (MVC),https://stats.ncaa.org/team/219.0/14781,24,29,0,0.453,2018-19
190,Rhode Island (Atlantic 10),https://stats.ncaa.org/team/572.0/14781,24,29,0,0.453,2018-19
193,Columbia (Ivy League),https://stats.ncaa.org/team/158.0/14781,19,23,0,0.452,2018-19
194,New Mexico (Mountain West),https://stats.ncaa.org/team/473.0/14781,23,28,1,0.452,2018-19
195,Penn St. (Big Ten),https://stats.ncaa.org/team/539.0/14781,22,27,0,0.449,2018-19
196,La Salle (Atlantic 10),https://stats.ncaa.org/team/340.0/14781,25,31,0,0.446,2018-19
196,UT Martin (OVC),https://stats.ncaa.org/team/695.0/14781,25,31,0,0.446,2018-19
198,Delaware St. (MEAC),https://stats.ncaa.org/team/178.0/14781,20,25,0,0.444,2018-19
198,Murray St. (OVC),https://stats.ncaa.org/team/454.0/14781,24,30,0,0.444,2018-19
198,Notre Dame (ACC),https://stats.ncaa.org/team/513.0/14781,24,30,0,0.444,2018-19
201,Florida A&M (MEAC),https://stats.ncaa.org/team/228.0/14781,27,34,0,0.443,2018-19
202,North Dakota St. (Summit League),https://stats.ncaa.org/team/493.0/14781,19,24,0,0.442,2018-19
203,Manhattan (MAAC),https://stats.ncaa.org/team/381.0/14781,26,33,0,0.441,2018-19
203,Rice (CUSA),https://stats.ncaa.org/team/574.0/14781,26,33,0,0.441,2018-19
205,Yale (Ivy League),https://stats.ncaa.org/team/813.0/14781,18,23,0,0.439,2018-19
206,USC Upstate (Big South),https://stats.ncaa.org/team/10411.0/14781,23,30,0,0.434,2018-19
207,Kansas St. (Big 12),https://stats.ncaa.org/team/327.0/14781,25,33,0,0.431,2018-19
207,SFA (Southland),https://stats.ncaa.org/team/676.0/14781,25,33,0,0.431,2018-19
209,Lehigh (Patriot),https://stats.ncaa.org/team/352.0/14781,21,28,0,0.429,2018-19
